filename,Solve,Parse,ProofTerm,Steps
../smt-lib/AUFLIA/20170829-Rodin/smt6243861642789142844.smt2,0.031,1.136,2.239,181
../smt-lib/AUFLIA/20170829-Rodin/smt3111130712481826321.smt2,0.044,1.979,5.783,340
../smt-lib/AUFLIA/20170829-Rodin/smt7318993399480833991.smt2,0.036,2.052,5.337,437
../smt-lib/AUFLIA/20170829-Rodin/smt5276451098567073685.smt2,0.113,1.308,1.522,115
../smt-lib/AUFLIA/20170829-Rodin/smt6494793641994132116.smt2,0.046,2.108,6.284,507
../smt-lib/AUFLIA/20170829-Rodin/smt1067221439858864710.smt2,0.039,1.382,3.324,176
../smt-lib/AUFLIA/20170829-Rodin/smt2028431836009354057.smt2,0.032,0.406,0.102,24
../smt-lib/AUFLIA/20170829-Rodin/smt7167897106314245174.smt2,0.072,2.871,8.478,1073
../smt-lib/AUFLIA/20170829-Rodin/smt6778019775420014465.smt2,0.031,1.371,1.454,189
../smt-lib/AUFLIA/20170829-Rodin/smt8271699344477471898.smt2,0.051,2.540,5.776,686
../smt-lib/AUFLIA/20170829-Rodin/smt15958711530164407.smt2,0.038,1.083,2.212,204
../smt-lib/AUFLIA/20170829-Rodin/smt5685105500145984710.smt2,0.178,2.839,4.939,670
../smt-lib/AUFLIA/20170829-Rodin/smt9117518372948303191.smt2,0.030,1.368,2.374,146
../smt-lib/AUFLIA/20170829-Rodin/smt1938006077979559801.smt2,0.034,0.404,1.383,23
../smt-lib/AUFLIA/20170829-Rodin/smt4767614291706209016.smt2,0.030,0.435,0.316,16
../smt-lib/AUFLIA/20170829-Rodin/smt4310888569041237574.smt2,12.235,3.808,10.298,2543
../smt-lib/AUFLIA/20170829-Rodin/smt3759456331826728595.smt2,0.025,0.538,1.405,69
../smt-lib/AUFLIA/20170829-Rodin/smt6582084939007828.smt2,0.054,2.878,8.295,1009
../smt-lib/AUFLIA/20170829-Rodin/smt4395038952346533059.smt2,0.034,1.681,1.465,239
../smt-lib/AUFLIA/20170829-Rodin/smt6971267712180855959.smt2,0.028,0.421,1.045,35
../smt-lib/AUFLIA/20170829-Rodin/smt8425816376318890471.smt2,0.066,1.544,2.607,207
../smt-lib/AUFLIA/20170829-Rodin/smt7430161103589433024.smt2,0.045,2.200,6.210,702
../smt-lib/AUFLIA/20170829-Rodin/smt7898413264350582909.smt2,0.064,1.968,5.555,462
../smt-lib/AUFLIA/20170829-Rodin/smt8113438910441120883.smt2,0.059,1.691,3.372,342
../smt-lib/AUFLIA/20170829-Rodin/smt6627100461755092404.smt2,0.071,2.674,5.801,851
../smt-lib/AUFLIA/20170829-Rodin/smt5008950242908012874.smt2,0.032,0.387,0.426,11
../smt-lib/AUFLIA/20170829-Rodin/smt7855789515762766802.smt2,0.180,3.351,8.088,1133
../smt-lib/AUFLIA/20170829-Rodin/smt2879621954064469259.smt2,0.083,1.021,1.967,259
../smt-lib/AUFLIA/20170829-Rodin/smt8397081929538995814.smt2,0.117,1.789,4.016,245
../smt-lib/AUFLIA/20170829-Rodin/smt3779937699978846193.smt2,0.120,3.318,7.475,1009
../smt-lib/AUFLIA/20170829-Rodin/smt5081048436682706951.smt2,0.041,1.822,5.134,371
../smt-lib/AUFLIA/20170829-Rodin/smt6739123593344712706.smt2,0.037,0.526,1.850,60
../smt-lib/AUFLIA/20170829-Rodin/smt1032124330408667615.smt2,0.037,0.407,0.132,11
../smt-lib/AUFLIA/20170829-Rodin/smt8931596844789015820.smt2,0.049,1.420,1.636,186
../smt-lib/AUFLIA/20170829-Rodin/smt531751793053958769.smt2,0.058,0.622,1.357,50
../smt-lib/AUFLIA/20170829-Rodin/smt7245409914863952227.smt2,0.045,2.484,4.718,586
../smt-lib/AUFLIA/20170829-Rodin/smt8865956595536504355.smt2,0.030,0.440,0.169,11
../smt-lib/AUFLIA/20170829-Rodin/smt6884874971925634308.smt2,0.042,1.711,2.594,230
../smt-lib/AUFLIA/20170829-Rodin/smt5535024441001047054.smt2,0.036,1.450,2.420,177
../smt-lib/AUFLIA/20170829-Rodin/smt1216202956579864973.smt2,0.040,1.339,1.201,154
../smt-lib/AUFLIA/20170829-Rodin/smt962592699688307113.smt2,0.041,0.644,1.649,69
../smt-lib/AUFLIA/20170829-Rodin/smt7127807059490977370.smt2,0.037,0.449,0.171,9
../smt-lib/AUFLIA/20170829-Rodin/smt3605672765792013082.smt2,2.971,3.129,15.173,1196
../smt-lib/AUFLIA/20170829-Rodin/smt2588978186370965894.smt2,0.355,4.265,12.679,2403
../smt-lib/AUFLIA/20170829-Rodin/smt3154552329626202329.smt2,0.045,1.439,1.585,186
../smt-lib/AUFLIA/20170829-Rodin/smt1857914508354494859.smt2,9.980,10.633,Exception: replace_conv: unexpected lhs 18.793,3140
../smt-lib/AUFLIA/20170829-Rodin/smt1768596582840751760.smt2,0.220,3.445,4.596,1015
../smt-lib/AUFLIA/20170829-Rodin/smt1628477078675651658.smt2,0.057,2.517,4.071,527
../smt-lib/AUFLIA/20170829-Rodin/smt6697114415872057775.smt2,0.030,0.398,1.018,6
../smt-lib/AUFLIA/20170829-Rodin/smt2204639994471250572.smt2,0.030,0.600,1.547,52
../smt-lib/AUFLIA/20170829-Rodin/smt4041167648919500798.smt2,6.720,3.042,13.092,936
../smt-lib/AUFLIA/20170829-Rodin/smt2968112963950155083.smt2,0.075,2.542,2.599,523
../smt-lib/AUFLIA/20170829-Rodin/smt6225067006144487894.smt2,0.164,3.001,6.518,787
../smt-lib/AUFLIA/20170829-Rodin/smt6458810512919238065.smt2,0.071,2.013,2.603,292
../smt-lib/AUFLIA/20170829-Rodin/smt4327343499798430515.smt2,0.036,0.476,0.442,5
../smt-lib/AUFLIA/20170829-Rodin/smt8717691583715745137.smt2,0.037,1.781,1.837,171
../smt-lib/AUFLIA/20170829-Rodin/smt6847120539390537892.smt2,0.044,2.570,4.273,440
../smt-lib/AUFLIA/20170829-Rodin/smt3377599287556543854.smt2,0.090,2.925,8.461,989
../smt-lib/AUFLIA/20170829-Rodin/smt8165829973752232184.smt2,0.046,0.641,0.106,10
../smt-lib/AUFLIA/20170829-Rodin/smt2813909872176534744.smt2,0.039,0.836,1.880,86
../smt-lib/AUFLIA/20170829-Rodin/smt1769654584429525997.smt2,0.043,2.748,5.766,603
../smt-lib/AUFLIA/20170829-Rodin/smt883595953893691400.smt2,0.036,0.849,2.122,114
../smt-lib/AUFLIA/20170829-Rodin/smt2213284030338512242.smt2,2.085,2.294,3.603,461
../smt-lib/AUFLIA/20170829-Rodin/smt511748954890879478.smt2,0.051,2.980,7.272,691
../smt-lib/AUFLIA/20170829-Rodin/smt5354277719765824768.smt2,0.077,1.896,1.097,197
../smt-lib/AUFLIA/20170829-Rodin/smt3793100985651008744.smt2,0.031,0.487,1.555,20
../smt-lib/AUFLIA/20170829-Rodin/smt2908233852339305464.smt2,0.031,0.419,0.128,13
../smt-lib/AUFLIA/20170829-Rodin/smt7445538880883974443.smt2,0.047,2.046,3.687,351
../smt-lib/AUFLIA/20170829-Rodin/smt3639784000811325793.smt2,0.207,4.412,20.715,2926
../smt-lib/AUFLIA/20170829-Rodin/smt6797311703278015873.smt2,0.036,2.855,4.468,682
../smt-lib/AUFLIA/20170829-Rodin/smt121642227126350719.smt2,0.098,3.331,7.043,1138
../smt-lib/AUFLIA/20170829-Rodin/smt6138692038992130460.smt2,0.040,2.172,3.907,378
../smt-lib/AUFLIA/20170829-Rodin/smt1610512121780462649.smt2,0.051,2.037,1.782,204
../smt-lib/AUFLIA/20170829-Rodin/smt180530979292279200.smt2,0.037,0.444,0.032,4
../smt-lib/AUFLIA/20170829-Rodin/smt2304909033023034280.smt2,0.156,1.918,2.036,131
../smt-lib/AUFLIA/20170829-Rodin/smt704341423487980174.smt2,0.077,3.342,6.815,1171
../smt-lib/AUFLIA/20170829-Rodin/smt1005619206308662052.smt2,0.229,3.212,6.192,859
../smt-lib/AUFLIA/20170829-Rodin/smt4585709713277364641.smt2,0.031,0.521,0.335,14
../smt-lib/AUFLIA/20170829-Rodin/smt8926194445485306952.smt2,0.042,2.156,3.892,304
../smt-lib/AUFLIA/20170829-Rodin/smt1538705567673349279.smt2,0.043,0.764,1.539,81
../smt-lib/AUFLIA/20170829-Rodin/smt3898729084188558698.smt2,9.691,8.747,17.790,2680
../smt-lib/AUFLIA/20170829-Rodin/smt2402903614598425867.smt2,0.200,2.660,4.186,350
../smt-lib/AUFLIA/20170829-Rodin/smt2767101596197762959.smt2,0.038,0.835,1.587,93
../smt-lib/AUFLIA/20170829-Rodin/smt6490689093819807526.smt2,0.066,3.686,8.527,1214
../smt-lib/AUFLIA/20170829-Rodin/smt4042134823377855486.smt2,0.041,2.319,4.054,301
../smt-lib/AUFLIA/20170829-Rodin/smt2914290648629721158.smt2,0.072,2.324,2.864,369
../smt-lib/AUFLIA/20170829-Rodin/smt5196578474867449746.smt2,0.047,1.177,1.562,86
../smt-lib/AUFLIA/20170829-Rodin/smt8462157437485023694.smt2,0.070,2.686,4.090,441
../smt-lib/AUFLIA/20170829-Rodin/smt5840107616231557204.smt2,0.039,2.206,3.323,263
../smt-lib/AUFLIA/20170829-Rodin/smt6847139309533112800.smt2,0.131,2.492,3.006,354
../smt-lib/AUFLIA/20170829-Rodin/smt6216810711515896085.smt2,0.055,0.894,1.849,96
../smt-lib/AUFLIA/20170829-Rodin/smt5584701865267838950.smt2,0.044,1.952,2.270,146
../smt-lib/AUFLIA/20170829-Rodin/smt5939188342885389719.smt2,0.047,1.783,2.413,165
../smt-lib/AUFLIA/20170829-Rodin/smt4773935331339704456.smt2,0.043,1.855,1.446,186
../smt-lib/AUFLIA/20170829-Rodin/smt1989801626376917853.smt2,0.045,0.634,0.123,24
../smt-lib/AUFLIA/20170829-Rodin/smt147333226393671.smt2,0.257,3.359,7.290,815
../smt-lib/AUFLIA/20170829-Rodin/smt3636258974930902851.smt2,0.069,3.121,8.419,742
../smt-lib/AUFLIA/20170829-Rodin/smt6872909771268366702.smt2,0.046,0.498,0.159,14
../smt-lib/AUFLIA/20170829-Rodin/smt2859680579468572578.smt2,0.051,0.897,1.881,108
../smt-lib/AUFLIA/20170829-Rodin/smt5692365801843027532.smt2,0.050,0.739,1.615,70
../smt-lib/AUFLIA/20170829-Rodin/smt3271149777975346762.smt2,0.048,0.869,1.736,86
../smt-lib/AUFLIA/20170829-Rodin/smt7576721122685599457.smt2,0.060,2.020,2.173,146
../smt-lib/AUFLIA/20170829-Rodin/smt2255324810886492116.smt2,0.045,2.089,1.990,211
../smt-lib/AUFLIA/20170829-Rodin/smt2201382419316796617.smt2,0.035,0.798,2.321,60
../smt-lib/AUFLIA/20170829-Rodin/smt2112533823728193690.smt2,0.043,0.792,1.482,65
../smt-lib/AUFLIA/20170829-Rodin/smt494732638191209483.smt2,0.124,1.986,2.132,207
../smt-lib/AUFLIA/20170829-Rodin/smt3206214362853921959.smt2,0.056,0.801,1.289,34
../smt-lib/AUFLIA/20170829-Rodin/smt2630468115672576799.smt2,0.084,2.186,2.325,204
../smt-lib/AUFLIA/20170829-Rodin/smt1791517494366412757.smt2,0.039,0.839,1.527,97
../smt-lib/AUFLIA/20170829-Rodin/smt4260595031139176708.smt2,0.039,0.664,0.910,11
../smt-lib/AUFLIA/20170829-Rodin/smt9004540360775044774.smt2,0.038,0.598,0.034,8
../smt-lib/AUFLIA/20170829-Rodin/smt959378924819336699.smt2,0.050,2.290,1.774,270
../smt-lib/AUFLIA/20170829-Rodin/smt3358339224130022115.smt2,0.053,2.260,2.559,198
../smt-lib/AUFLIA/20170829-Rodin/smt6478567207695430123.smt2,0.052,2.188,4.852,219
../smt-lib/AUFLIA/20170829-Rodin/smt9110010042268912659.smt2,0.038,0.997,2.053,123
../smt-lib/AUFLIA/20170829-Rodin/smt5543192445171071427.smt2,0.047,0.403,0.248,14
../smt-lib/AUFLIA/20170829-Rodin/smt1077199842095303803.smt2,0.056,2.108,2.629,230
../smt-lib/AUFLIA/20170829-Rodin/smt8260763450980098018.smt2,0.080,1.473,2.469,230
../smt-lib/AUFLIA/20170829-Rodin/smt1766838214239682033.smt2,0.091,3.193,6.830,1017
../smt-lib/AUFLIA/20170829-Rodin/smt1499901844172292312.smt2,0.056,2.721,4.623,497
../smt-lib/AUFLIA/20170829-Rodin/smt2106164890711868682.smt2,0.053,1.112,2.184,116
../smt-lib/AUFLIA/20170829-Rodin/smt3609069323110104597.smt2,0.225,2.697,5.180,661
../smt-lib/AUFLIA/20170829-Rodin/smt1787580971638306173.smt2,0.055,1.960,1.250,239
../smt-lib/AUFLIA/20170829-Rodin/smt3302544348447289371.smt2,0.046,2.126,2.596,259
../smt-lib/AUFLIA/20170829-Rodin/smt9062731442204836486.smt2,0.056,2.067,1.196,220
../smt-lib/AUFLIA/20170829-Rodin/smt1770291432498889107.smt2,0.058,2.051,2.650,265
../smt-lib/AUFLIA/20170829-Rodin/smt1298599724314913596.smt2,0.048,2.125,3.434,271
../smt-lib/AUFLIA/20170829-Rodin/smt1038795333874449350.smt2,0.060,0.797,1.553,55
../smt-lib/AUFLIA/20170829-Rodin/smt985063849066820630.smt2,0.041,1.958,1.591,225
../smt-lib/AUFLIA/20170829-Rodin/smt8152635696307671474.smt2,0.208,4.360,14.695,3014
../smt-lib/AUFLIA/20170829-Rodin/smt1461496111557442817.smt2,0.065,3.343,7.822,939
../smt-lib/AUFLIA/20170829-Rodin/smt6574908483751928884.smt2,0.050,0.825,1.125,50
../smt-lib/AUFLIA/20170829-Rodin/smt3330397588428739231.smt2,0.077,1.916,1.832,139
../smt-lib/AUFLIA/20170829-Rodin/smt7221895960080121608.smt2,0.054,0.736,1.508,46
../smt-lib/AUFLIA/20170829-Rodin/smt6757359518328886513.smt2,0.088,1.704,2.066,161
../smt-lib/AUFLIA/20170829-Rodin/smt1743836378377715951.smt2,0.787,3.220,10.010,1070
../smt-lib/AUFLIA/20170829-Rodin/smt8052795780714760582.smt2,0.057,0.704,0.125,24
../smt-lib/AUFLIA/20170829-Rodin/smt7212327629494694976.smt2,0.051,0.630,0.264,11
../smt-lib/AUFLIA/20170829-Rodin/smt9186136135793428958.smt2,0.049,2.989,7.815,744
../smt-lib/AUFLIA/20170829-Rodin/smt5381937888265900587.smt2,0.063,1.814,1.905,139
../smt-lib/AUFLIA/20170829-Rodin/smt6733423140625081599.smt2,0.055,0.560,0.121,13
../smt-lib/AUFLIA/20170829-Rodin/smt1509844919497134440.smt2,0.069,2.599,3.737,408
../smt-lib/AUFLIA/20170829-Rodin/smt4722826537684833469.smt2,0.057,2.151,1.576,204
../smt-lib/AUFLIA/20170829-Rodin/smt9196392296924367057.smt2,0.069,1.006,1.944,94
../smt-lib/AUFLIA/20170829-Rodin/smt1687255336582796760.smt2,0.045,0.654,0.445,11
../smt-lib/AUFLIA/20170829-Rodin/smt5989328590651999003.smt2,0.062,2.060,2.716,278
../smt-lib/AUFLIA/20170829-Rodin/smt2556614834197442282.smt2,0.048,0.624,0.117,13
../smt-lib/AUFLIA/20170829-Rodin/smt1643313206004053741.smt2,0.071,0.697,0.117,11
../smt-lib/AUFLIA/20170829-Rodin/smt7779327560474263241.smt2,0.070,1.986,2.420,175
../smt-lib/AUFLIA/20170829-Rodin/smt7872681817272281441.smt2,0.082,2.077,2.191,171
../smt-lib/AUFLIA/20170829-Rodin/smt1391482220388803053.smt2,0.071,2.633,5.550,494
../smt-lib/AUFLIA/20170829-Rodin/smt7651958447431598462.smt2,0.047,2.370,5.351,424
../smt-lib/AUFLIA/20170829-Rodin/smt1220722083703635536.smt2,0.050,2.243,4.108,319
../smt-lib/AUFLIA/20170829-Rodin/smt5156369253670484861.smt2,0.089,2.589,5.445,462
../smt-lib/AUFLIA/20170829-Rodin/smt7202708459905142012.smt2,0.075,3.360,6.120,844
../smt-lib/AUFLIA/20170829-Rodin/smt1643358356540277150.smt2,0.072,2.350,4.418,391
../smt-lib/AUFLIA/20170829-Rodin/smt1267048162085249891.smt2,0.059,0.947,1.721,94
../smt-lib/AUFLIA/20170829-Rodin/smt849748001962937573.smt2,0.046,0.637,0.245,8
../smt-lib/AUFLIA/20170829-Rodin/smt5528103774414173689.smt2,0.044,0.617,0.037,6
../smt-lib/AUFLIA/20170829-Rodin/smt8435487060105814500.smt2,0.082,3.002,3.906,660
../smt-lib/AUFLIA/20170829-Rodin/smt3646074089023251924.smt2,0.065,2.117,1.334,280
../smt-lib/AUFLIA/20170829-Rodin/smt5787977391506536643.smt2,0.045,0.647,0.105,10
../smt-lib/AUFLIA/20170829-Rodin/smt436616550992302357.smt2,0.053,2.404,4.552,415
../smt-lib/AUFLIA/20170829-Rodin/smt5343406693652520415.smt2,0.507,2.757,6.216,651
../smt-lib/AUFLIA/20170829-Rodin/smt3540916932273223951.smt2,0.134,3.348,7.436,1018
../smt-lib/AUFLIA/20170829-Rodin/smt8486293241174360032.smt2,0.045,1.596,1.950,139
../smt-lib/AUFLIA/20170829-Rodin/smt2049487641186172697.smt2,0.048,2.054,2.702,254
../smt-lib/AUFLIA/20170829-Rodin/smt6762019651847731539.smt2,0.139,3.053,6.060,663
../smt-lib/AUFLIA/20170829-Rodin/smt6724225714143211723.smt2,0.068,0.952,2.101,103
../smt-lib/AUFLIA/20170829-Rodin/smt1894448914740266695.smt2,0.057,0.756,1.056,36
../smt-lib/AUFLIA/20170829-Rodin/smt88138767360027334.smt2,0.100,2.366,3.868,325
../smt-lib/AUFLIA/20170829-Rodin/smt3788605229083931020.smt2,0.074,2.116,1.771,201
../smt-lib/AUFLIA/20170829-Rodin/smt6066830855128752203.smt2,0.077,3.497,11.854,1268
../smt-lib/AUFLIA/20170829-Rodin/smt5931253389265687509.smt2,0.084,2.655,5.554,370
../smt-lib/AUFLIA/20170829-Rodin/smt3764870428715264611.smt2,0.080,3.063,6.144,778
../smt-lib/AUFLIA/20170829-Rodin/smt3766729607062593290.smt2,0.037,1.212,2.787,153
../smt-lib/AUFLIA/20170829-Rodin/smt5593192466144996666.smt2,0.059,0.969,1.662,86
../smt-lib/AUFLIA/20170829-Rodin/smt1854725234276792549.smt2,0.095,3.785,8.274,1008
../smt-lib/AUFLIA/20170829-Rodin/smt5223997747621711581.smt2,0.089,0.907,1.229,50
../smt-lib/AUFLIA/20170829-Rodin/smt1003607461593196697.smt2,0.051,0.739,1.000,23
../smt-lib/AUFLIA/20170829-Rodin/smt7220116325207352691.smt2,0.066,2.082,1.277,209
../smt-lib/AUFLIA/20170829-Rodin/smt3595246021783670518.smt2,0.056,1.520,1.833,125
../smt-lib/AUFLIA/20170829-Rodin/smt4937638859937163237.smt2,0.073,2.107,1.997,277
../smt-lib/AUFLIA/20170829-Rodin/smt9043586331409861035.smt2,0.058,1.618,1.880,181
../smt-lib/AUFLIA/20170829-Rodin/smt263609111126046982.smt2,0.097,2.632,4.907,427
../smt-lib/AUFLIA/20170829-Rodin/smt4341370744089114592.smt2,0.062,0.686,0.257,23
../smt-lib/AUFLIA/20170829-Rodin/smt8625667918243671661.smt2,0.065,1.184,1.395,114
../smt-lib/AUFLIA/20170829-Rodin/smt7852319037456994413.smt2,0.060,2.141,1.286,215
../smt-lib/AUFLIA/20170829-Rodin/smt8478527148273126145.smt2,0.056,0.648,0.034,8
../smt-lib/AUFLIA/20170829-Rodin/smt4554302636963093595.smt2,0.057,0.640,1.157,4
../smt-lib/AUFLIA/20170829-Rodin/smt2667264583198719828.smt2,0.064,1.166,2.428,129
../smt-lib/AUFLIA/20170829-Rodin/smt7399373559952043054.smt2,0.273,1.918,1.366,115
../smt-lib/AUFLIA/20170829-Rodin/smt872164429150466761.smt2,0.082,2.144,Exception:  1.196,298
../smt-lib/AUFLIA/20170829-Rodin/smt7264001379635341214.smt2,0.066,1.518,1.728,123
../smt-lib/AUFLIA/20170829-Rodin/smt8839582396292960492.smt2,27.580,2.721,6.089,683
../smt-lib/AUFLIA/20170829-Rodin/smt7332664541846424372.smt2,0.097,0.695,0.014,4
../smt-lib/AUFLIA/20170829-Rodin/smt7630523222404089153.smt2,0.057,2.649,5.536,434
../smt-lib/AUFLIA/20170829-Rodin/smt5380628067094114949.smt2,0.077,2.399,3.872,412
../smt-lib/AUFLIA/20170829-Rodin/smt2899101296216471734.smt2,0.139,3.198,5.735,745
../smt-lib/AUFLIA/20170829-Rodin/smt6817705484894907189.smt2,0.072,0.983,1.362,76
../smt-lib/AUFLIA/20170829-Rodin/smt1941345294733030040.smt2,0.064,2.133,1.645,197
../smt-lib/AUFLIA/20170829-Rodin/smt3351306106845634365.smt2,0.083,1.074,1.896,90
../smt-lib/AUFLIA/20170829-Rodin/smt1271681300933464213.smt2,0.090,2.190,2.342,294
../smt-lib/AUFLIA/20170829-Rodin/smt3854361728314977453.smt2,0.092,2.068,2.872,209
../smt-lib/AUFLIA/20170829-Rodin/smt5549673222347466667.smt2,0.089,2.297,6.317,405
../smt-lib/AUFLIA/20170829-Rodin/smt3857819158589281194.smt2,0.054,0.615,0.184,9
../smt-lib/AUFLIA/20170829-Rodin/smt1022624557210683180.smt2,0.065,1.042,2.371,145
../smt-lib/AUFLIA/20170829-Rodin/smt916707568759234403.smt2,0.086,1.502,2.000,159
../smt-lib/AUFLIA/20170829-Rodin/smt2215177979961748554.smt2,0.073,0.748,1.041,16
../smt-lib/AUFLIA/20170829-Rodin/smt7026022251646861303.smt2,0.066,0.650,1.701,11
../smt-lib/AUFLIA/20170829-Rodin/smt7400058395897773609.smt2,0.160,1.970,2.403,204
../smt-lib/AUFLIA/20170829-Rodin/smt296741703777562894.smt2,0.077,2.414,5.163,460
../smt-lib/AUFLIA/20170829-Rodin/smt8781062226483718989.smt2,0.140,1.670,2.182,139
../smt-lib/AUFLIA/20170829-Rodin/smt4070632468136910841.smt2,0.126,1.947,1.623,200
../smt-lib/AUFLIA/20170829-Rodin/smt5857273004658596637.smt2,0.067,1.921,1.921,229
../smt-lib/AUFLIA/20170829-Rodin/smt5685045625398484169.smt2,0.066,0.762,1.247,24
../smt-lib/AUFLIA/20170829-Rodin/smt2234294907075962343.smt2,0.103,1.983,1.709,196
../smt-lib/AUFLIA/20170829-Rodin/smt5960435926995203310.smt2,0.096,1.957,1.304,238
../smt-lib/AUFLIA/20170829-Rodin/smt2423408378374864370.smt2,28.203,2.826,6.703,683
../smt-lib/AUFLIA/20170829-Rodin/smt4529185478833891484.smt2,0.149,2.685,4.082,597
../smt-lib/AUFLIA/20170829-Rodin/smt2972435604341125203.smt2,0.107,1.948,2.613,230
../smt-lib/AUFLIA/20170829-Rodin/smt1493633193796376895.smt2,0.162,2.341,2.285,458
../smt-lib/AUFLIA/20170829-Rodin/smt3901488142755978650.smt2,0.079,2.251,6.408,295
../smt-lib/AUFLIA/20170829-Rodin/smt651374883828204785.smt2,0.113,1.756,2.054,208
../smt-lib/AUFLIA/20170829-Rodin/smt4028351301633982189.smt2,0.111,2.018,1.745,204
../smt-lib/AUFLIA/20170829-Rodin/smt5498428851596790695.smt2,0.090,2.262,1.664,338
../smt-lib/AUFLIA/20170829-Rodin/smt8699217612259056377.smt2,0.077,0.707,0.175,11
../smt-lib/AUFLIA/20170829-Rodin/smt2925209822376239473.smt2,0.129,0.912,1.073,50
../smt-lib/AUFLIA/20170829-Rodin/smt1682968173857036222.smt2,0.105,1.925,1.741,227
../smt-lib/AUFLIA/20170829-Rodin/smt1914089957074335820.smt2,0.082,0.718,0.040,8
../smt-lib/AUFLIA/20170829-Rodin/smt7424404593566116877.smt2,0.107,0.860,0.865,16
../smt-lib/AUFLIA/20170829-Rodin/smt1418539136844808696.smt2,0.133,2.947,7.296,952
../smt-lib/AUFLIA/20170829-Rodin/smt2953695117331543025.smt2,0.116,1.113,0.227,11
../smt-lib/AUFLIA/20170829-Rodin/smt6969846300856076334.smt2,0.112,1.499,1.171,117
../smt-lib/AUFLIA/20170829-Rodin/smt619621695785347595.smt2,0.135,1.207,1.308,86
../smt-lib/AUFLIA/20170829-Rodin/smt419180254188613581.smt2,0.159,2.081,5.083,470
../smt-lib/AUFLIA/20170829-Rodin/smt1333027291541428929.smt2,0.123,1.543,1.224,103
../smt-lib/AUFLIA/20170829-Rodin/smt8227388893121127619.smt2,0.083,1.083,0.398,11
../smt-lib/AUFLIA/20170829-Rodin/smt4060019588600737841.smt2,0.104,lia_generic,,
../smt-lib/AUFLIA/20170829-Rodin/smt1514597137049163674.smt2,0.116,2.197,3.053,338
../smt-lib/AUFLIA/20170829-Rodin/smt103400029769428691.smt2,0.691,2.868,5.806,765
../smt-lib/AUFLIA/20170829-Rodin/smt5124098704384619420.smt2,0.201,2.595,6.439,691
../smt-lib/AUFLIA/20170829-Rodin/smt1002601120446303965.smt2,0.120,1.735,2.680,204
../smt-lib/AUFLIA/20170829-Rodin/smt3735500867849709561.smt2,0.231,2.060,4.217,245
../smt-lib/AUFLIA/20170829-Rodin/smt7058025092342497696.smt2,0.159,1.189,0.397,11
../smt-lib/AUFLIA/20170829-Rodin/smt5363824973766236949.smt2,0.123,2.961,7.733,952
../smt-lib/AUFLIA/20170829-Rodin/smt3203794132813009646.smt2,0.171,2.807,5.662,750
../smt-lib/AUFLIA/20170829-Rodin/smt9059218350656505320.smt2,0.205,2.196,6.648,339
