filename,Solve,Parse,ProofTerm,Steps
../smt-lib/AUFLIA/20170829-Rodin/smt3639784000811325793.smt2,0.380,4.516,16.613,2926
../smt-lib/AUFLIA/20170829-Rodin/smt6797311703278015873.smt2,0.223,2.973,3.100,682
../smt-lib/AUFLIA/20170829-Rodin/smt121642227126350719.smt2,0.278,3.148,5.341,1138
../smt-lib/AUFLIA/20170829-Rodin/smt6138692038992130460.smt2,0.220,2.366,3.525,378
../smt-lib/AUFLIA/20170829-Rodin/smt1610512121780462649.smt2,0.231,1.413,1.377,204
../smt-lib/AUFLIA/20170829-Rodin/smt180530979292279200.smt2,0.219,0.618,0.026,4
../smt-lib/AUFLIA/20170829-Rodin/smt2304909033023034280.smt2,0.301,0.703,1.752,131
../smt-lib/AUFLIA/20170829-Rodin/smt704341423487980174.smt2,0.247,3.407,7.941,1171
../smt-lib/AUFLIA/20170829-Rodin/smt1005619206308662052.smt2,0.333,3.333,6.966,859
../smt-lib/AUFLIA/20170829-Rodin/smt4585709713277364641.smt2,0.204,0.527,0.136,14
../smt-lib/AUFLIA/20170829-Rodin/smt8926194445485306952.smt2,0.200,2.131,2.696,304
../smt-lib/AUFLIA/20170829-Rodin/smt1538705567673349279.smt2,0.203,0.917,1.197,81
../smt-lib/AUFLIA/20170829-Rodin/smt3898729084188558698.smt2,9.411,4.869,15.975,2680
../smt-lib/AUFLIA/20170829-Rodin/smt2402903614598425867.smt2,0.621,1.850,2.210,350
../smt-lib/AUFLIA/20170829-Rodin/smt2767101596197762959.smt2,0.203,0.848,1.215,93
../smt-lib/AUFLIA/20170829-Rodin/smt6490689093819807526.smt2,0.458,3.594,5.857,1214
../smt-lib/AUFLIA/20170829-Rodin/smt4042134823377855486.smt2,0.423,2.285,2.238,301
../smt-lib/AUFLIA/20170829-Rodin/smt2914290648629721158.smt2,0.443,2.447,1.468,369
../smt-lib/AUFLIA/20170829-Rodin/smt5196578474867449746.smt2,0.431,1.240,1.020,86
../smt-lib/AUFLIA/20170829-Rodin/smt8462157437485023694.smt2,0.458,2.587,4.267,441
../smt-lib/AUFLIA/20170829-Rodin/smt5840107616231557204.smt2,0.418,2.030,1.356,263
../smt-lib/AUFLIA/20170829-Rodin/smt6847139309533112800.smt2,0.529,2.371,1.579,354
../smt-lib/AUFLIA/20170829-Rodin/smt6216810711515896085.smt2,0.417,0.952,1.297,96
../smt-lib/AUFLIA/20170829-Rodin/smt5584701865267838950.smt2,0.415,1.819,1.426,146
../smt-lib/AUFLIA/20170829-Rodin/smt5939188342885389719.smt2,0.411,1.227,1.920,165
../smt-lib/AUFLIA/20170829-Rodin/smt4773935331339704456.smt2,0.414,2.173,0.828,186
../smt-lib/AUFLIA/20170829-Rodin/smt1989801626376917853.smt2,0.398,0.719,0.085,24
../smt-lib/AUFLIA/20170829-Rodin/smt147333226393671.smt2,0.642,3.161,5.268,815
../smt-lib/AUFLIA/20170829-Rodin/smt3636258974930902851.smt2,0.399,3.060,8.135,742
../smt-lib/AUFLIA/20170829-Rodin/smt6872909771268366702.smt2,0.397,0.700,0.089,14
../smt-lib/AUFLIA/20170829-Rodin/smt2859680579468572578.smt2,0.391,0.947,1.253,108
../smt-lib/AUFLIA/20170829-Rodin/smt5692365801843027532.smt2,0.388,0.944,1.314,70
../smt-lib/AUFLIA/20170829-Rodin/smt3271149777975346762.smt2,0.391,0.939,1.049,86
../smt-lib/AUFLIA/20170829-Rodin/smt7576721122685599457.smt2,0.394,1.537,1.729,146
../smt-lib/AUFLIA/20170829-Rodin/smt2255324810886492116.smt2,0.391,1.866,1.223,211
../smt-lib/AUFLIA/20170829-Rodin/smt2201382419316796617.smt2,0.385,0.793,1.504,60
../smt-lib/AUFLIA/20170829-Rodin/smt2112533823728193690.smt2,0.408,0.893,1.253,65
../smt-lib/AUFLIA/20170829-Rodin/smt494732638191209483.smt2,0.465,1.653,1.762,207
../smt-lib/AUFLIA/20170829-Rodin/smt3206214362853921959.smt2,0.408,0.835,0.226,34
../smt-lib/AUFLIA/20170829-Rodin/smt2630468115672576799.smt2,0.449,2.014,2.683,204
../smt-lib/AUFLIA/20170829-Rodin/smt1791517494366412757.smt2,0.426,0.990,1.302,97
../smt-lib/AUFLIA/20170829-Rodin/smt4260595031139176708.smt2,0.433,0.757,0.153,11
../smt-lib/AUFLIA/20170829-Rodin/smt9004540360775044774.smt2,0.420,0.700,0.029,8
../smt-lib/AUFLIA/20170829-Rodin/smt959378924819336699.smt2,0.427,2.367,0.989,270
../smt-lib/AUFLIA/20170829-Rodin/smt3358339224130022115.smt2,0.458,2.149,1.537,198
../smt-lib/AUFLIA/20170829-Rodin/smt6478567207695430123.smt2,0.431,2.185,1.822,219
../smt-lib/AUFLIA/20170829-Rodin/smt9110010042268912659.smt2,0.422,0.997,1.482,123
../smt-lib/AUFLIA/20170829-Rodin/smt5543192445171071427.smt2,0.431,0.681,0.140,14
../smt-lib/AUFLIA/20170829-Rodin/smt1077199842095303803.smt2,0.434,2.149,1.729,230
../smt-lib/AUFLIA/20170829-Rodin/smt8260763450980098018.smt2,0.455,2.029,2.039,230
../smt-lib/AUFLIA/20170829-Rodin/smt1766838214239682033.smt2,0.450,3.515,4.289,1017
../smt-lib/AUFLIA/20170829-Rodin/smt1499901844172292312.smt2,0.430,2.741,2.498,497
../smt-lib/AUFLIA/20170829-Rodin/smt2106164890711868682.smt2,0.415,0.944,1.383,116
../smt-lib/AUFLIA/20170829-Rodin/smt3609069323110104597.smt2,0.557,2.589,4.143,661
../smt-lib/AUFLIA/20170829-Rodin/smt1787580971638306173.smt2,0.414,1.981,0.813,239
../smt-lib/AUFLIA/20170829-Rodin/smt3302544348447289371.smt2,0.409,2.245,1.337,259
../smt-lib/AUFLIA/20170829-Rodin/smt9062731442204836486.smt2,0.423,1.958,0.824,220
../smt-lib/AUFLIA/20170829-Rodin/smt1770291432498889107.smt2,0.425,2.079,1.500,265
../smt-lib/AUFLIA/20170829-Rodin/smt1298599724314913596.smt2,0.423,2.142,2.198,271
../smt-lib/AUFLIA/20170829-Rodin/smt1038795333874449350.smt2,0.438,0.760,0.456,55
../smt-lib/AUFLIA/20170829-Rodin/smt985063849066820630.smt2,0.407,1.821,1.110,225
../smt-lib/AUFLIA/20170829-Rodin/smt8152635696307671474.smt2,0.510,5.706,12.525,3014
../smt-lib/AUFLIA/20170829-Rodin/smt1461496111557442817.smt2,0.433,3.180,4.480,939
../smt-lib/AUFLIA/20170829-Rodin/smt6574908483751928884.smt2,0.411,0.785,0.293,50
../smt-lib/AUFLIA/20170829-Rodin/smt3330397588428739231.smt2,0.431,1.160,1.768,139
../smt-lib/AUFLIA/20170829-Rodin/smt7221895960080121608.smt2,0.412,0.748,1.061,46
../smt-lib/AUFLIA/20170829-Rodin/smt6757359518328886513.smt2,0.481,1.100,1.818,161
../smt-lib/AUFLIA/20170829-Rodin/smt1743836378377715951.smt2,1.179,3.048,7.083,1070
../smt-lib/AUFLIA/20170829-Rodin/smt8052795780714760582.smt2,0.401,0.723,0.103,24
../smt-lib/AUFLIA/20170829-Rodin/smt7212327629494694976.smt2,0.407,0.643,0.099,11
../smt-lib/AUFLIA/20170829-Rodin/smt9186136135793428958.smt2,0.411,3.097,4.656,744
../smt-lib/AUFLIA/20170829-Rodin/smt5381937888265900587.smt2,0.393,1.203,2.046,139
../smt-lib/AUFLIA/20170829-Rodin/smt6733423140625081599.smt2,0.390,0.647,0.072,13
../smt-lib/AUFLIA/20170829-Rodin/smt1509844919497134440.smt2,0.422,2.701,1.688,408
../smt-lib/AUFLIA/20170829-Rodin/smt4722826537684833469.smt2,0.404,1.370,1.675,204
../smt-lib/AUFLIA/20170829-Rodin/smt9196392296924367057.smt2,0.405,0.946,1.159,94
../smt-lib/AUFLIA/20170829-Rodin/smt1687255336582796760.smt2,0.392,0.635,0.155,11
../smt-lib/AUFLIA/20170829-Rodin/smt5989328590651999003.smt2,0.399,2.426,1.335,278
../smt-lib/AUFLIA/20170829-Rodin/smt2556614834197442282.smt2,0.396,0.695,0.044,13
../smt-lib/AUFLIA/20170829-Rodin/smt1643313206004053741.smt2,0.459,0.743,0.074,11
../smt-lib/AUFLIA/20170829-Rodin/smt7779327560474263241.smt2,0.398,1.414,2.204,175
../smt-lib/AUFLIA/20170829-Rodin/smt7872681817272281441.smt2,0.414,1.172,2.129,171
../smt-lib/AUFLIA/20170829-Rodin/smt1391482220388803053.smt2,0.404,2.762,6.828,494
../smt-lib/AUFLIA/20170829-Rodin/smt7651958447431598462.smt2,0.393,2.455,3.595,424
../smt-lib/AUFLIA/20170829-Rodin/smt1220722083703635536.smt2,0.392,2.325,2.461,319
../smt-lib/AUFLIA/20170829-Rodin/smt5156369253670484861.smt2,0.413,2.506,3.026,462
../smt-lib/AUFLIA/20170829-Rodin/smt7202708459905142012.smt2,0.430,3.196,3.278,844
../smt-lib/AUFLIA/20170829-Rodin/smt1643358356540277150.smt2,0.392,2.348,2.406,391
../smt-lib/AUFLIA/20170829-Rodin/smt1267048162085249891.smt2,0.378,0.883,1.340,94
../smt-lib/AUFLIA/20170829-Rodin/smt849748001962937573.smt2,0.369,0.681,0.135,8
../smt-lib/AUFLIA/20170829-Rodin/smt5528103774414173689.smt2,0.391,0.644,0.026,6
../smt-lib/AUFLIA/20170829-Rodin/smt8435487060105814500.smt2,0.402,2.681,2.658,660
../smt-lib/AUFLIA/20170829-Rodin/smt3646074089023251924.smt2,0.370,2.164,1.009,280
../smt-lib/AUFLIA/20170829-Rodin/smt5787977391506536643.smt2,0.366,0.636,0.066,10
../smt-lib/AUFLIA/20170829-Rodin/smt436616550992302357.smt2,0.387,2.274,2.939,415
../smt-lib/AUFLIA/20170829-Rodin/smt5343406693652520415.smt2,0.724,2.702,4.097,651
../smt-lib/AUFLIA/20170829-Rodin/smt3540916932273223951.smt2,0.438,3.362,4.829,1018
../smt-lib/AUFLIA/20170829-Rodin/smt8486293241174360032.smt2,0.364,1.154,1.786,139
../smt-lib/AUFLIA/20170829-Rodin/smt2049487641186172697.smt2,0.361,2.067,1.286,254
../smt-lib/AUFLIA/20170829-Rodin/smt6762019651847731539.smt2,0.458,2.758,3.177,663
../smt-lib/AUFLIA/20170829-Rodin/smt6724225714143211723.smt2,0.373,0.974,1.416,103
../smt-lib/AUFLIA/20170829-Rodin/smt1894448914740266695.smt2,0.361,0.765,0.245,36
../smt-lib/AUFLIA/20170829-Rodin/smt88138767360027334.smt2,0.385,2.444,1.600,325
../smt-lib/AUFLIA/20170829-Rodin/smt3788605229083931020.smt2,0.375,1.783,1.198,201
../smt-lib/AUFLIA/20170829-Rodin/smt6066830855128752203.smt2,0.391,3.721,11.117,1268
../smt-lib/AUFLIA/20170829-Rodin/smt5931253389265687509.smt2,0.401,2.551,2.609,370
../smt-lib/AUFLIA/20170829-Rodin/smt3764870428715264611.smt2,0.382,3.108,5.042,778
../smt-lib/AUFLIA/20170829-Rodin/smt3766729607062593290.smt2,0.350,1.273,1.887,153
../smt-lib/AUFLIA/20170829-Rodin/smt5593192466144996666.smt2,0.372,0.936,1.128,86
../smt-lib/AUFLIA/20170829-Rodin/smt1854725234276792549.smt2,0.409,3.106,5.778,1008
../smt-lib/AUFLIA/20170829-Rodin/smt5223997747621711581.smt2,0.399,0.840,0.417,50
../smt-lib/AUFLIA/20170829-Rodin/smt1003607461593196697.smt2,0.364,0.807,0.256,23
../smt-lib/AUFLIA/20170829-Rodin/smt7220116325207352691.smt2,0.374,1.370,1.256,209
../smt-lib/AUFLIA/20170829-Rodin/smt3595246021783670518.smt2,0.357,0.982,1.719,125
../smt-lib/AUFLIA/20170829-Rodin/smt4937638859937163237.smt2,0.376,2.097,1.180,277
../smt-lib/AUFLIA/20170829-Rodin/smt9043586331409861035.smt2,0.363,1.269,1.211,181
../smt-lib/AUFLIA/20170829-Rodin/smt263609111126046982.smt2,0.409,2.544,5.058,427
../smt-lib/AUFLIA/20170829-Rodin/smt4341370744089114592.smt2,0.362,0.715,0.155,23
../smt-lib/AUFLIA/20170829-Rodin/smt8625667918243671661.smt2,0.363,1.104,1.096,114
../smt-lib/AUFLIA/20170829-Rodin/smt7852319037456994413.smt2,0.359,1.545,1.220,215
../smt-lib/AUFLIA/20170829-Rodin/smt8478527148273126145.smt2,0.361,0.794,0.030,8
../smt-lib/AUFLIA/20170829-Rodin/smt4554302636963093595.smt2,0.366,0.643,0.130,4
../smt-lib/AUFLIA/20170829-Rodin/smt2667264583198719828.smt2,0.378,1.070,1.285,129
../smt-lib/AUFLIA/20170829-Rodin/smt7399373559952043054.smt2,0.625,1.441,0.980,115
../smt-lib/AUFLIA/20170829-Rodin/smt872164429150466761.smt2,0.322,2.105, 1.048,298
../smt-lib/AUFLIA/20170829-Rodin/smt7264001379635341214.smt2,0.365,1.127,1.338,123
../smt-lib/AUFLIA/20170829-Rodin/smt8839582396292960492.smt2,26.439,2.620,3.138,683
../smt-lib/AUFLIA/20170829-Rodin/smt7332664541846424372.smt2,0.389,0.625,0.010,4
../smt-lib/AUFLIA/20170829-Rodin/smt7630523222404089153.smt2,0.360,2.494,2.849,434
../smt-lib/AUFLIA/20170829-Rodin/smt5380628067094114949.smt2,0.377,2.516,1.908,412
../smt-lib/AUFLIA/20170829-Rodin/smt2899101296216471734.smt2,0.446,3.092,3.316,745
../smt-lib/AUFLIA/20170829-Rodin/smt6817705484894907189.smt2,0.367,0.904,1.225,76
../smt-lib/AUFLIA/20170829-Rodin/smt1941345294733030040.smt2,0.352,1.805,1.327,197
../smt-lib/AUFLIA/20170829-Rodin/smt3351306106845634365.smt2,0.350,1.122,0.898,90
../smt-lib/AUFLIA/20170829-Rodin/smt1271681300933464213.smt2,0.359,2.159,0.981,294
../smt-lib/AUFLIA/20170829-Rodin/smt3854361728314977453.smt2,0.364,1.550,1.781,209
../smt-lib/AUFLIA/20170829-Rodin/smt5549673222347466667.smt2,0.364,2.494,3.729,405
../smt-lib/AUFLIA/20170829-Rodin/smt3857819158589281194.smt2,0.374,0.682,0.077,9
../smt-lib/AUFLIA/20170829-Rodin/smt1022624557210683180.smt2,0.369,2.041,1.163,145
../smt-lib/AUFLIA/20170829-Rodin/smt916707568759234403.smt2,0.351,2.043,1.151,159
../smt-lib/AUFLIA/20170829-Rodin/smt2215177979961748554.smt2,0.339,0.715,0.206,16
../smt-lib/AUFLIA/20170829-Rodin/smt7026022251646861303.smt2,0.345,0.641,0.442,11
../smt-lib/AUFLIA/20170829-Rodin/smt7400058395897773609.smt2,0.378,1.762,1.615,204
../smt-lib/AUFLIA/20170829-Rodin/smt296741703777562894.smt2,0.346,2.612,3.765,460
../smt-lib/AUFLIA/20170829-Rodin/smt8781062226483718989.smt2,0.398,1.629,1.255,139
../smt-lib/AUFLIA/20170829-Rodin/smt4070632468136910841.smt2,0.376,1.755,0.944,200
../smt-lib/AUFLIA/20170829-Rodin/smt5857273004658596637.smt2,0.342,2.070,1.066,229
../smt-lib/AUFLIA/20170829-Rodin/smt5685045625398484169.smt2,0.326,0.786,0.370,24
../smt-lib/AUFLIA/20170829-Rodin/smt2234294907075962343.smt2,0.366,2.133,1.264,196
../smt-lib/AUFLIA/20170829-Rodin/smt5960435926995203310.smt2,0.340,1.450,1.126,238
../smt-lib/AUFLIA/20170829-Rodin/smt2423408378374864370.smt2,27.505,2.576,2.866,683
../smt-lib/AUFLIA/20170829-Rodin/smt4529185478833891484.smt2,0.401,2.748,2.577,597
../smt-lib/AUFLIA/20170829-Rodin/smt2972435604341125203.smt2,0.335,1.920,1.790,230
../smt-lib/AUFLIA/20170829-Rodin/smt1493633193796376895.smt2,0.396,2.473,1.689,458
../smt-lib/AUFLIA/20170829-Rodin/smt3901488142755978650.smt2,0.343,2.165,3.283,295
../smt-lib/AUFLIA/20170829-Rodin/smt651374883828204785.smt2,0.348,1.569,1.511,208
../smt-lib/AUFLIA/20170829-Rodin/smt4028351301633982189.smt2,0.375,2.290,1.213,204
../smt-lib/AUFLIA/20170829-Rodin/smt5498428851596790695.smt2,0.381,2.158,1.115,338
../smt-lib/AUFLIA/20170829-Rodin/smt8699217612259056377.smt2,0.339,0.640,0.078,11
../smt-lib/AUFLIA/20170829-Rodin/smt2925209822376239473.smt2,0.389,0.841,0.401,50
../smt-lib/AUFLIA/20170829-Rodin/smt1682968173857036222.smt2,0.359,2.168,1.036,227
../smt-lib/AUFLIA/20170829-Rodin/smt1914089957074335820.smt2,0.342,0.616,0.029,8
../smt-lib/AUFLIA/20170829-Rodin/smt7424404593566116877.smt2,0.349,0.791,0.207,16
../smt-lib/AUFLIA/20170829-Rodin/smt1418539136844808696.smt2,0.368,3.678,9.214,952
../smt-lib/AUFLIA/20170829-Rodin/smt2953695117331543025.smt2,0.243,0.971,0.109,11
../smt-lib/AUFLIA/20170829-Rodin/smt6969846300856076334.smt2,0.134,1.289,0.778,117
../smt-lib/AUFLIA/20170829-Rodin/smt619621695785347595.smt2,0.134,1.176,0.501,86
../smt-lib/AUFLIA/20170829-Rodin/smt419180254188613581.smt2,0.127,2.169,6.988,470
../smt-lib/AUFLIA/20170829-Rodin/smt1333027291541428929.smt2,0.148,1.081,0.886,103
../smt-lib/AUFLIA/20170829-Rodin/smt8227388893121127619.smt2,0.088,0.822,0.121,11
../smt-lib/AUFLIA/20170829-Rodin/smt4060019588600737841.smt2,0.096,lia_generic,,
../smt-lib/AUFLIA/20170829-Rodin/smt1514597137049163674.smt2,0.098,1.878,2.365,338
../smt-lib/AUFLIA/20170829-Rodin/smt103400029769428691.smt2,0.449,2.696,7.171,765
../smt-lib/AUFLIA/20170829-Rodin/smt5124098704384619420.smt2,0.086,2.674,4.130,691
../smt-lib/AUFLIA/20170829-Rodin/smt1002601120446303965.smt2,0.114,1.938,1.970,204
../smt-lib/AUFLIA/20170829-Rodin/smt3735500867849709561.smt2,0.245,1.940,5.572,245
../smt-lib/AUFLIA/20170829-Rodin/smt7058025092342497696.smt2,0.139,0.952,0.097,11
../smt-lib/AUFLIA/20170829-Rodin/smt5363824973766236949.smt2,0.179,3.280,7.324,952
../smt-lib/AUFLIA/20170829-Rodin/smt3203794132813009646.smt2,0.138,2.763,4.059,750
../smt-lib/AUFLIA/20170829-Rodin/smt9059218350656505320.smt2,0.221,1.979,3.432,339
../smt-lib/AUFLIA/20170829-Rodin/smt6531910468333473226.smt2,0.165,1.859,1.226,300
